Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28/3/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA only,IDX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960685207,0.896858674,0.890510837,0.808576509,1.402966572,1.411648395,1.377966924,1.330772837,1.364036338,1.357617433,1.111611927,1.15785824,1.123586145,1.036746321,1.005420878,,0.966104725,0.960479464,0.996313253,1.023281567,0.996745147,0.981457475,0.949606205,0.908404636,0.898837943,0.866025349,0.815015332,0.788764328,0.804912366,0.704041684,0.701114372,0.66975005,0.638385727
Isle of Man,IMN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423823656,0.41385062,0.404067632,0.394379021,0.645279858,0.645175081,0.626629996,0.614701709,0.594087951,0.602535276,0.58881652,0.5889887,0.587419397,0.628135626,0.722107136,0.600347724,0.584699204,0.573955111,0.571812629,0.560248978,0.560338898,0.573225749,0.568548919,0.56009666,0.562233348,0.591334232,0.594249382,0.587252264,0.585269023,0.589408504,0.599966904,0.604607079,0.609247255
Not classified,INX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886064388,0.894991969,0.873981895,1.115828953,0.832541666,0.795053888,0.771993299,0.664938597,0.637693568,0.617472871,0.553178061,0.540727603,0.524075737,0.491669641,0.464869574,0.446153311,0.4280646,0.424596538,0.454088643,0.464421784,0.398907263,0.42022132,0.415948766,0.40292265,0.398104323,0.390556264,0.382303104,0.360741635,0.36783338,0.370030186,0.354779662,0.348028451,0.34127724
Iran,IRN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.043735534,3.398370288,3.416020879,3.426339636,4.865916576,5.392186603,5.185739384,4.667256486,4.25928437,3.889057231,2.722674125,2.658154749,2.659641057,2.023891957,2.474903526,2.446412485,2.338382467,2.406494749,2.30726405,2.309746717,2.370755705,2.311329992,2.285480182,2.271927622,2.175167347,2.08207472,2.003501822,2.271931223,2.264574725,2.39241996,2.313106527,2.339183251,2.365259976
Iraq,IRQ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.29039734,9.406822419,8.934939808,8.8682228,8.205299701,8.415303906,8.358300666,8.748149009,8.456574519,8.167662502,7.702059913,6.888191105,6.669300423,2.680018649,3.291246936,7.103906618,5.221886165,8.152382007,8.974803938,10.57327886,10.21554624,9.776939801,2.011856587,2.226744846,2.152625915,2.084698611,2.085696374,3.257184685,3.234176884,4.453265165,4.215648778,4.57333267,4.931016562
Iceland,ISL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064261983,0.064703561,0.077741858,0.075272864,0.060824291,0.059016548,0.058392456,0.05849082,0.057595724,,,0.070863609,0.068520227,0.067667803,0.068886581,0.069013479,0.095974407,0.09520636,0.103628554,0.100557592,0.122698784,0.119256033,0,,0,0,-0.037517234,-0.060221867,-0.0829265
Israel,ISR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33415998,8.482694366,8.035355564,7.861692015,7.292548293,7.282222932,7.127506585,7.011533692,6.722893596,6.503574083,6.023766305,5.89967832,5.94488514,5.821884729,5.675012051,5.816265737,5.664008563,5.565471454,5.422031163,5.299143925,5.226504025,4.960104095,4.883934423,4.756596329,4.673402615,4.5833294,4.350378507,4.257747481,4.21556505,4.24486175,4.043631478,3.944472164,3.84531285
Italy,ITA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.953667192,2.011232928,1.934595787,1.889134168,2.551831404,2.521568548,2.514789377,2.381300487,2.225388282,2.141455957,2.045073054,1.973724205,1.875816489,1.808464581,1.820180037,1.795242257,1.781492944,1.756884074,1.328364081,1.464065462,1.496090748,1.430731256,1.421642299,1.389069191,1.390989568,1.376070586,1.329328797,1.305220377,1.320084624,1.345202048,1.301671952,1.289376898,1.277081843
Jamaica,JAM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274211505,0.272115508,0.270286341,0.268440041,0.310984782,0.308729095,0.303855284,0.301717354,0.261686195,0.258427537,0.25700202,0.25484308,0.25271713,0.16628684,0.246802468,0.244333499,0.241850641,0.239387742,0.2304215,0.233238554,0.228351031,0.225172898,0.217844464,0.259076501,0.244789357,0.280433415,0.278520305,0.412208864,0.403433759,0.412785054,0.457348167,0.489854949,0.522361732
Jordan,JOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55626777,11.73591836,10.88056405,10.18296756,12.43265244,11.95951051,12.10474464,11.80922009,11.53106762,12.52671075,9.177421544,9.028701768,9.036918059,8.615888796,8.31658154,7.848494362,6.935965418,6.777665699,6.459076054,6.370730386,6.247095525,6.562999683,6.269330436,5.666036453,4.975171525,4.558833223,4.298228907,3.748520442,4.155012037,3.96895728,3.404127227,3.134774753,2.865422279
Japan,JPN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382255936,0.365264372,0.363113142,0.348077441,0.374434065,0.365976408,0.363154497,0.373358071,0.374503292,0.366718683,0.372785268,0.375843723,0.377187102,0.376999872,0.40800061,0.377345675,0.361775987,0.362672059,0.39181094,0.393138243,0.39518895,0.396526749,0.395021483,0.393792228,0.393269634,0.391318891,0.388247934,0.381871834,0.378011431,0.378818776,0.374349558,0.371317993,0.368286429
Kazakhstan,KAZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188530129,0.227684889,0.95623695,0.965945306,0.909634718,1.179026332,1.32318199,1.298709689,1.295039263,1.23377472,1.293942273,1.260702601,1.274191986,1.003511423,0.980276118,0.952653923,0.931393659,0.922564413,0.801296805,0.795955507,0.790941399,0.786122233,0.78167956,0.777560036,0.779041544,0.774764586,0.76955902,0.773142047,0.767984563,0.765628238,0.763271913
Kenya,KEN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22398812,0.259578052,0.250859193,0.222269527,0.285356892,0.276297149,0.26751894,0.259020592,0.25042931,0.22452965,0.233305725,0.224369864,0.213872537,0.205307365,0.197994331,,0.184748596,0.178620417,0.173412081,0.167796392,0.162329648,0.15721315,0.15229535,0.147578406,0.143077301,0.13864382,0.134358685,0.131256581,0.127407877,0.103374243,0.107765477,0.101646242,0.095527007
Kyrgyzstan,KGZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603270935,0.595379262,0.630582168,0.333065929,0.564063514,0.659465183,0.644150726,0.540928322,0.60941317,0.59948624,0.66569701,0.65495384,0.688001457,0.711861994,0.816340493,0.809791224,0.805030752,0.772546134,0.762305346,0.763128047,0.782240382,0.792695082,0.793262865,0.77775736,0.771216973,0.803787139,0.777810734,0.768270572,0.750954785,0.757679482,0.752704337,0.747729192
Cambodia,KHM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.811089749,3.257176525,2.339321308,1.506004008,6.488318188,6.284845454,7.184565202,6.866735411,6.592106696,6.444608145,3.614818871,3.272621098,3.196987905,3.127213073,3.047359152,2.988080219,2.933140371,2.88532495,2.85185061,2.82234566,2.800086418,2.786356785,2.689584419,2.596292174,2.510302673,2.429328818,2.348751761,2.281159802,2.21153609,2.197680814,2.090502267,2.021161686,1.951821106
Kiribati,KIR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Republic of",KOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.826980478,3.741991577,3.680277511,3.577385088,2.98696096,3.050709877,3.020416947,3.073928596,3.039894333,3.006410235,2.959998898,2.917891012,2.916576698,2.876649517,2.848047774,2.811612839,2.78089244,2.7605691,2.62840726,2.594439261,2.549192358,2.510528039,2.476118318,2.309437453,2.283344933,2.260906386,2.236355787,2.132293747,2.127819617,1.989708138,1.991573549,1.941614577,1.891655605
Kuwait,KWT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.855177429,1.832198134,1.736018182,2.067947232,2.870740904,2.666171032,2.511704792,2.419948001,2.326410257,2.231269427,2.156432902,2.221529739,2.121536184,1.926034762,2.005229289,1.891690052,1.780116869,1.674283443,1.546083551,1.451947601,1.337221136,1.215387015,1.113834365,1.069971901,1.013915315,0.972311076,1.054480361,0.981997383,0.973538446,1.04395336,0.99443497,0.989109146,0.983783323
Latin America & Caribbean (excluding high income),LAC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853422551,0.75636718,0.734888822,0.688499135,1.044975791,1.047636009,1.003908255,0.96603282,0.93256794,0.927153734,0.900945537,0.885434387,0.877400912,0.859065715,0.837056897,0.94222468,0.93764672,0.917360524,0.917357599,0.895283767,0.887355827,0.874059107,0.868173937,0.850251674,0.845090001,0.834182943,0.820203111,0.822186443,0.79950695,0.827424442,0.803885895,0.797755742,0.791625588
Lao PDR,LAO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.247459476,2.210899495,2.158560882,2.56981326,7.657228899,7.497408742,6.916611932,6.770430995,6.639098893,6.502877435,6.368154296,6.2354468,6.104607726,5.971934685,5.835012973,5.692845814,5.552365695,5.422594564,5.306601108,5.199211138,5.097328976,5.001020735,4.908351459,4.817092282,4.729105759,4.644431197,4.559426827,4.483954494,4.402200008,4.357670869,4.257332713,4.179027269,4.100721824
Lebanon,LBN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46935786,3.500396869,3.419109867,4.508859006,5.518826845,5.816863727,6.177429887,5.576952527,6.430372342,5.919423204,6.396886044,6.250110556,6.121879352,5.972632694,5.854353332,5.125462556,5.009884634,4.839993632,4.886815545,4.764876535,4.69988309,4.513676723,4.060808578,3.628753151,3.535649066,3.614997359,3.703482523,3.801791689,3.910678156,4.426348058,4.278762462,4.397678077,4.516593693
Liberia,LBR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590725375,0.222432297,,,2.211862747,2.246491134,2.074006198,1.190218107,0.426145729,1.16385531,1.130447627,1.102430492,1.095676679,,1.040082707,0.131448364,0.125378329,0.120486573,0.119116645,0.115792115,0.111144063,0.10680983,0.104758328,0.102730064,0.100595772,0.098429592,0.094061564,0.096656558,0.08996928,0.088435588,0.086424139,0.08407023,0.081716321
Libya,LBY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11348742,6.774301012,6.527791111,5.924955989,5.760170816,4.539330702,4.406092381,4.282658046,4.16376898,4.71333671,4.554935198,4.401965636,4.255906252,4.091036324,3.962741884,3.851736525,3.752821406,3.657204452,3.568917918,,,0.369433885,0.360935628,0,,,,,,0,0,0,0
St. Lucia,LCA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89190557,0.800888812,0.778348139,0.739311996,1.079508301,1.074329453,1.033552617,0.99625368,0.963068019,0.952380636,0.938708343,0.919622335,0.908698353,0.880073128,0.858369649,0.954489663,0.953296568,0.932752633,0.930968302,0.909451126,0.899807075,0.887406876,0.881132665,0.918199131,0.915223251,0.91075454,0.92018727,0.921535786,0.902856012,0.936033154,0.923476854,0.924889313,0.926301771
Least developed countries: UN classification,LDC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834333728,0.768478259,0.767738794,0.719411021,1.225731773,1.235226113,1.265267139,1.226945356,1.274916102,1.247565648,0.990853401,1.021190153,0.997253701,0.921151341,0.904876463,,0.864266161,0.862622183,0.902816514,0.919920778,0.963397564,0.945608047,0.911391341,0.852539086,0.833888203,0.780851438,0.743323648,0.713281185,0.704750416,0.622587902,0.605074643,0.568799665,0.532524687
Low income,LIC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.147431342,2.013356514,1.904868157,1.750790383,2.50572541,2.4309082,2.375368301,2.296086482,2.360284948,2.353334208,2.004857297,1.978127351,1.884308401,1.770504447,1.719199315,,1.619251333,1.605392772,1.68599649,1.708073746,1.65807679,1.628657556,1.5711168,1.520138031,1.484807402,1.444910946,1.370936962,1.321373366,1.303912572,1.183559588,1.162082328,1.108687237,1.055292145
Liechtenstein,LIE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.561553973,1.598373495,1.5654167,1.527096523,3.337079459,3.108793842,3.09886864,2.847811055,2.800002719,2.665424198,2.724484668,3.176164925,3.079342736,3.033039188,2.521182026,2.666198684,2.646397005,2.62785761,2.735346799,2.719528482,2.712554348,2.704576153,2.713920429,2.71971281,3.087319812,3.524082171,3.616738035,3.733208658,3.657933169,3.7485829,4.074934432,4.233397413,4.391860394
Lower middle income,LMC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923198516,0.902125325,0.875545153,0.821212132,1.158597616,1.153391649,1.144620938,1.106455449,1.073050194,1.053136861,1.014901565,1.013329474,1.004583504,0.963924169,1.017162303,1.002508718,0.927202316,0.910357501,0.901078946,0.883905119,0.872194385,0.869451761,0.846878125,0.833768677,0.83682559,0.847566032,0.837988239,0.834943545,0.83506748,0.823760794,0.829108286,0.82745963,0.825810975
Low & middle income,LMY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884489565,0.921371434,0.862420621,0.824920391,1.141953796,1.12726446,1.091020477,1.071122889,1.036950871,1.02422017,0.968814498,0.957215566,0.94165733,0.905990607,0.925198683,0.931561428,0.855672869,0.855309001,0.866210274,0.863870954,0.853833649,0.848793608,0.806629747,0.799381787,0.796277504,0.790232242,0.780587968,0.781563498,0.773028601,0.769668673,0.76377634,0.758622558,0.753468776
Lesotho,LSO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255260602,0.250927491,0.246850801,0.242963179,0.239309449,0.235871865,0.232762483,0.229999,0.227774867,0.227171017,0.227158116,0.227626065,0.228532774,0.229970173,0.231591917,0.232491636,0.232411666,0.231902879,0.231470497,0.231096321,0.230536123,0.229798949,0.228973375,0.226435687,0.223869404,0.220917337,0.217861839,0.214727516,0.21165029,0.210449225,0.206760552,0.203953858,0.201147164
Late-demographic dividend,LTE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872897857,0.962774178,0.881907198,0.84548423,1.124169506,1.076984199,1.028832757,1.018990256,0.97676757,0.963861463,0.939334196,0.914762267,0.90217781,0.8891439,0.886639207,0.864313178,0.798070852,0.79260126,0.803284948,0.799408746,0.790817379,0.793133835,0.784211505,0.784937873,0.791660374,0.78865149,0.788103448,0.790783191,0.775584271,0.784455428,0.781815462,0.780691611,0.779567759
Lithuania,LTU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532180418,0.539897625,0.548091764,0.495237926,0.559310342,0.576565289,0.875468023,0.932451102,0.984173774,1.045908067,1.681832939,1.628307985,1.766141429,1.876344983,1.598087622,1.599565984,1.598960676,1.674594007,1.700914073,1.580463174,1.589470152,1.501724417,1.85950932,1.933187986,2.010154501,2.326776614,2.696362331,2.516150969,2.502170802,2.803490109,2.938494332,3.073498555
Luxembourg,LUX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604792375,0.579323929,0.582194173,0.576435324,0.827095654,0.814554933,0.779039261,0.768174963,0.766140948,0.74137228,0.778795981,0.756860944,0.754994287,0.737935343,0.718177198,0.703674746,0.689768435,0.718738017,0.635724166,0.627820938,0.612176226,0.583780189,0.563241586,0.542695002,0.52622347,0.523041732,0.674695544,0.622073798,0.316685193,0.310519468,0.357051874,0.320745763,0.284439653
Latvia,LVA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406650195,0.411172038,0.501708317,0.954970197,1.048307367,0.693708747,0.75222374,0.837782297,0.775792358,0.910572659,0.775955027,0.735560538,0.453965204,0.456849638,1.515344647,1.494420099,0.434433928,0.519522564,0.433971681,0.51771104,0.510624549,0.519979044,0.527498465,0.525791509,0.528794399,0.600210674,0.689832371,0.60675439,0.910392126,0.837274093,0.889832833,0.942391573
Macau,MAC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.555183445,2.476566914,2.404231744,2.360346184,2.773665616,2.707377052,2.648401623,2.59056233,2.521652562,2.482538618,2.496834895,2.468570824,2.418402007,2.404850641,2.363758738,2.269081523,2.224571788,2.183171845,2.163459486,2.147513,2.131130414,2.128835791,2.099270021,2.078120067,2.073408969,2.083713751,2.103135005,2.06094477,2.022769976,2.058267202,2.042393454,2.035836113,2.029278771
Monaco,MCO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69164903,0.993799456,0.837725681,1.163874256,1.1554111,1.08612366,1.075597776,1.035486605,0.945001637,0.873989544,0.80447409,0.777725342,0.70298605,0.782403434,0.589095547,0.65290583,0.572427048,0.543038219,0.519886167,0.512198588,0.508356729,0.504509994,0.476438722,0.463531434,0.473230806,0.458723412,0.419528327,0.403397684,0.40667875,0.388325606,0.374638109,0.360950613
Madagascar,MDG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363331731,0.351886581,0.340787492,0.330001471,0.433817357,0.420089537,0.406918529,0.394232367,0.382022785,0.370225311,0.271815558,0.263205803,0.255007774,0.240123108,0.243584375,,0.227900135,0.220412966,0.209260311,0.202340063,0.195667629,0.189271894,0.183184044,0.177425832,0.171996145,0.166985834,0.165151898,0.156759743,0.155822617,0.152739911,0.147178724,0.143013335,0.138847945
Maldives,MDV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.984941886,5.682528498,5.387989095,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.142649803,3.860050625,3.741896734,3.576237142,4.479646009,4.625525987,4.557635945,4.387162941,4.213559228,4.12424657,3.854440574,3.749377506,3.65889781,3.198161205,3.287026828,3.482789912,3.23821733,3.349831816,3.310394563,3.278444126,3.056516886,2.961800197,2.427006761,2.400819898,2.392466343,2.361146401,2.302627233,2.404975451,2.383580039,2.492367034,2.434097178,2.444836387,2.455575596
Mexico,MEX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585121034,0.563639107,0.543118656,0.528677875,0.555938862,0.544681343,0.520067047,0.510391408,0.515138237,0.541282211,0.524929475,0.517957561,0.503995437,0.486805625,0.473053438,0.628317643,0.628760112,0.661017001,0.706851424,0.695276908,0.676185153,0.655397083,0.636333835,0.650574254,0.637374656,0.627334712,0.618868733,0.628610048,0.5772757,0.641726502,0.605185539,0.599990331,0.594795122
Marshall Islands,MHL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797558067,0.851013984,0.79478635,0.764388025,1.050389336,1.039001529,1.003659181,0.987364494,0.946013509,0.931924295,0.899120692,0.885233619,0.874205868,0.84261766,0.866793014,0.868248833,0.798207433,0.798055942,0.80201419,0.795120648,0.787267442,0.783508048,0.741667267,0.737429241,0.736338615,0.732155997,0.72714255,0.731740266,0.723105825,0.729490869,0.723815277,0.72200469,0.720194103
Macedonia,MKD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166203878,1.18900409,1.206962727,2.16976798,2.163848023,2.808282594,3.344998255,2.840771723,2.827935186,3.115373048,2.399099193,2.354744579,1.961995003,2.193096363,2.185510754,2.123923087,2.089241396,0.87133915,0.887528997,0.859043798,0.858312922,0.844681096,0.8395169,1.64196872,1.642952681,1.676872884,1.682289175,1.663651299,1.690311662,1.92466418,2.018774392,2.112884604
Mali,MLI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381867408,0.346166594,0.339488736,0.33253101,0.412348872,0.403252122,0.392596384,0.382184597,0.372139119,0.360701308,0.349130814,0.337750307,0.262288766,0.228920911,0.241968706,0.234383515,0.227106656,0.220229431,0.216430167,0.210231727,0.204147642,0.127959599,0.188889186,0.214388514,0.238291157,0.262543108,0.259353662,0.296338609,0.290284991,0.559336916,0.47045219,0.512331775,0.55421136
Malta,MLT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.437638822,1.415117702,1.394340372,1.37655723,1.292182973,1.338876281,1.287902304,1.242106089,1.229853065,1.360870439,1.329719872,1.31536091,1.304534188,1.261551077,1.235360972,1.221217432,1.193645034,1.179857473,1.235214983,1.2114895,1.178059203,1.138106255,1.083577944,1.036224058,1.000422714,0.956722887,0.855556411,0.698689259,0.75309144,0.725363044,0.620112942,0.559924399,0.499735855
Myanmar (Burma),MMR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.448172245,1.429982554,1.585540345,1.563113625,1.776142772,1.914333415,1.989120639,1.983617061,1.934430363,1.918804991,1.970055598,2.397967327,2.611286216,2.109161726,2.105778623,2.229439871,2.220896226,2.212127981,2.204547093,2.190972272,2.169848329,2.150572056,2.133046406,2.115924898,2.098809884,2.1174266,2.137110423,2.101399188,2.142561355,1.924290355,2.019156372,2.001176797,1.983197222
Middle East & North Africa (excluding high income),MNA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.999926427,3.768443624,3.66059735,3.480864258,4.489265057,4.683979936,4.627713872,4.450679081,4.274063438,4.155094047,3.874283805,3.809584138,3.71153991,3.193288608,3.320518909,3.562909267,3.32333554,3.513392441,3.50302972,3.509751899,3.266338162,3.179857494,2.517679515,2.504322453,2.517852049,2.490148864,2.424655292,2.577353618,2.568180947,2.685120695,2.642555885,2.668636502,2.694717119
Montenegro,MNE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66000666,6.230684877,6.215761514,5.444442158,5.367046238,4.981472847,4.835348062,4.814438572,4.565422733,4.424275135,4.353842763,4.318472988,4.335036927,4.108210258,4.426100716,4.20892284,4.170747781,4.132572723
